pr_id,n_comments,id,merged
3189950507,1,3189950507,1
3189960764,3,3189960764,1
3189965550,3,3189965550,0
3189966102,1,3189966102,1
3190009860,1,3190009860,1
3190026005,1,3190026005,1
3190107575,1,3190107575,1
3190116387,3,3190116387,1
3190127291,5,3190127291,1
3190159928,1,3190159928,1
3190291382,2,3190291382,1
3190486831,4,3190486831,1
3190505609,2,3190505609,0
3190536492,4,3190536492,1
3190612638,8,3190612638,1
3190612959,14,3190612959,1
3190616003,2,3190616003,1
3190653026,2,3190653026,0
3190691285,3,3190691285,1
3190929212,1,3190929212,1
3191025642,2,3191025642,0
3191139773,2,3191139773,1
3191190245,2,3191190245,1
3191216415,3,3191216415,1
3191221248,4,3191221248,1
3191292025,9,3191292025,1
3191323328,1,3191323328,1
3191369762,1,3191369762,1
3191381294,2,3191381294,0
3191419062,1,3191419062,1
3191657479,3,3191657479,1
3191789111,6,3191789111,1
3191826330,1,3191826330,1
3191875426,1,3191875426,1
3191888907,3,3191888907,1
3191917322,3,3191917322,1
3192047450,5,3192047450,0
3192113521,5,3192113521,1
3192132355,2,3192132355,1
3192169705,3,3192169705,1
3192180322,2,3192180322,1
3192193289,1,3192193289,1
3192196846,3,3192196846,1
3192203274,3,3192203274,1
3192204870,4,3192204870,1
3192232871,5,3192232871,1
3192241241,1,3192241241,0
3192244623,1,3192244623,1
3192272723,1,3192272723,1
3192321146,4,3192321146,1
3192477103,5,3192477103,0
3192543252,2,3192543252,1
3192604530,1,3192604530,0
3192688685,2,3192688685,0
3192752733,8,3192752733,0
3192778776,4,3192778776,1
3192795499,1,3192795499,0
3192819891,1,3192819891,1
3192862599,10,3192862599,0
3192892401,2,3192892401,1
3192922900,3,3192922900,1
3192931249,1,3192931249,0
3192936598,2,3192936598,0
3192970391,3,3192970391,1
3192979848,3,3192979848,1
3193014390,2,3193014390,0
3193068019,1,3193068019,1
3193101857,3,3193101857,1
3193155140,6,3193155140,0
3193162981,15,3193162981,0
3193183157,2,3193183157,0
3193191315,10,3193191315,0
3193205122,7,3193205122,1
3193244780,7,3193244780,0
3193274759,1,3193274759,1
3193320648,9,3193320648,1
3193322434,2,3193322434,1
3193344742,5,3193344742,1
3193356118,4,3193356118,1
3193357643,4,3193357643,0
3193362947,1,3193362947,1
3193363709,2,3193363709,1
3193375945,1,3193375945,0
3193436698,1,3193436698,0
3193524394,4,3193524394,1
3193527516,1,3193527516,1
3193533609,2,3193533609,0
3193560962,3,3193560962,1
3193567235,1,3193567235,1
3193634550,3,3193634550,1
3193671126,8,3193671126,0
3193698906,5,3193698906,0
3193705340,5,3193705340,1
3193710209,10,3193710209,1
3193778499,2,3193778499,0
3193786351,3,3193786351,1
3193788638,2,3193788638,0
3193831732,2,3193831732,1
3193867357,2,3193867357,1
3193870086,2,3193870086,1
3193905559,1,3193905559,1
3193924099,5,3193924099,0
3193925214,1,3193925214,0
3193929955,4,3193929955,0
3193942114,3,3193942114,1
3193970456,3,3193970456,1
3193983519,2,3193983519,1
3194009121,1,3194009121,1
3194014636,1,3194014636,1
3194090691,2,3194090691,1
3194130560,9,3194130560,1
3194210091,2,3194210091,1
3194276718,1,3194276718,1
3194284966,2,3194284966,0
3194305542,1,3194305542,1
3194326319,6,3194326319,1
3194335316,1,3194335316,1
3194346865,2,3194346865,0
3194357835,8,3194357835,1
3194442530,2,3194442530,0
3194483657,7,3194483657,1
3194507284,3,3194507284,0
3194511305,2,3194511305,0
3194549869,3,3194549869,1
3194643007,1,3194643007,1
3194660633,3,3194660633,1
3194732986,1,3194732986,1
3194803721,3,3194803721,0
3194805300,6,3194805300,1
3194874368,1,3194874368,0
3194895472,3,3194895472,1
3194911136,2,3194911136,1
3194931081,2,3194931081,1
3194998721,8,3194998721,1
3195157655,2,3195157655,1
3195198993,2,3195198993,1
3195201108,2,3195201108,1
3195214066,7,3195214066,1
3195224502,5,3195224502,0
3195235112,2,3195235112,1
3195300873,4,3195300873,0
3195350059,1,3195350059,0
3195365909,4,3195365909,0
3195465753,1,3195465753,1
3195477892,2,3195477892,1
3195541807,1,3195541807,1
3195544033,2,3195544033,1
3195573803,2,3195573803,1
3195588879,2,3195588879,1
3195598738,3,3195598738,1
3195621098,2,3195621098,0
3195643462,1,3195643462,0
3195645830,3,3195645830,1
3195676820,2,3195676820,1
3195730547,2,3195730547,1
3195766508,3,3195766508,1
3195801570,19,3195801570,1
3195825058,1,3195825058,0
3195859598,3,3195859598,1
3195938530,1,3195938530,1
3195944087,3,3195944087,0
3195951369,3,3195951369,1
3195957785,2,3195957785,0
3195969460,4,3195969460,1
3196112911,3,3196112911,1
3196115751,4,3196115751,0
3196128756,3,3196128756,1
3196147809,2,3196147809,1
3196164164,1,3196164164,1
3196178229,2,3196178229,1
3196239177,3,3196239177,1
3196256006,8,3196256006,0
3196277860,5,3196277860,1
3196333391,2,3196333391,1
3196377654,2,3196377654,1
3196422867,5,3196422867,0
3196479981,10,3196479981,1
3196510307,1,3196510307,0
3196526198,2,3196526198,0
3196526840,3,3196526840,0
3196547980,2,3196547980,1
3196550250,1,3196550250,1
3196575552,1,3196575552,1
3196598608,4,3196598608,1
3196619353,13,3196619353,1
3196621198,1,3196621198,0
3196666319,3,3196666319,1
3196681289,1,3196681289,1
3196745111,3,3196745111,0
3196812180,8,3196812180,1
3196887178,5,3196887178,1
3196903441,1,3196903441,1
3196906611,2,3196906611,0
3196929641,3,3196929641,0
3196948732,1,3196948732,1
3196952174,5,3196952174,1
3196955536,10,3196955536,1
3196981192,1,3196981192,1
3196995563,1,3196995563,0
3196997401,4,3196997401,0
3197014348,10,3197014348,1
3197023120,7,3197023120,1
3197065453,1,3197065453,0
3197105709,3,3197105709,1
3197133956,3,3197133956,1
3197135316,1,3197135316,1
3197139442,5,3197139442,1
3197149473,2,3197149473,1
3197176906,3,3197176906,0
3197180934,8,3197180934,1
3197273981,1,3197273981,1
3197279228,7,3197279228,0
3197317963,1,3197317963,1
3197329625,2,3197329625,0
3197390587,1,3197390587,1
3197392290,6,3197392290,1
3197478045,1,3197478045,1
3197534051,5,3197534051,1
3197586942,1,3197586942,1
3197619756,1,3197619756,1
3197663602,6,3197663602,1
3197688149,6,3197688149,1
3197748713,4,3197748713,0
3197755254,1,3197755254,1
3197755568,7,3197755568,1
3197765608,5,3197765608,1
3197785109,6,3197785109,0
3197795537,3,3197795537,1
3197950467,1,3197950467,1
3197983907,6,3197983907,0
3197988976,1,3197988976,0
3198050345,2,3198050345,1
3198091319,3,3198091319,1
3198187721,2,3198187721,1
3198244189,18,3198244189,1
3198334973,4,3198334973,0
3198395494,4,3198395494,1
3198423879,1,3198423879,1
3198539313,2,3198539313,1
3198591963,6,3198591963,1
3198631094,1,3198631094,1
3198657500,6,3198657500,1
3198696735,1,3198696735,1
3198732250,4,3198732250,1
3198749767,1,3198749767,0
3198773156,3,3198773156,0
3198855987,1,3198855987,0
3198864389,1,3198864389,1
3198884579,4,3198884579,0
3198960717,3,3198960717,1
3198975318,1,3198975318,0
3199112507,3,3199112507,1
3199142271,1,3199142271,0
3199161790,3,3199161790,1
3199191078,1,3199191078,0
3199198584,6,3199198584,1
3199223604,2,3199223604,1
3199269207,1,3199269207,1
3199368046,2,3199368046,1
3199427523,3,3199427523,1
3199623142,4,3199623142,1
3199685425,3,3199685425,0
3199717934,1,3199717934,0
3199812992,2,3199812992,1
3199830965,5,3199830965,1
3199867865,9,3199867865,1
3199875911,2,3199875911,0
3199881418,3,3199881418,0
3199882677,5,3199882677,1
3199905484,4,3199905484,1
3199909394,2,3199909394,0
3199913753,3,3199913753,0
3199914066,1,3199914066,1
3200093045,12,3200093045,0
3200159199,1,3200159199,1
3200188732,3,3200188732,0
3200233643,4,3200233643,1
3200243112,1,3200243112,1
3200249747,1,3200249747,1
3200276547,2,3200276547,1
3200282253,1,3200282253,0
3200297530,3,3200297530,1
3200386429,2,3200386429,1
3200393827,13,3200393827,0
3200423449,2,3200423449,0
3200433499,4,3200433499,0
3200437883,4,3200437883,1
3200511935,2,3200511935,1
3200528297,3,3200528297,1
3200542403,10,3200542403,1
3200615668,3,3200615668,1
3200616481,2,3200616481,0
3200632117,2,3200632117,1
3200632529,3,3200632529,1
3200633438,2,3200633438,1
3200712509,5,3200712509,0
3200746523,2,3200746523,1
3200773137,5,3200773137,1
3200804728,3,3200804728,1
3200807590,5,3200807590,1
3200809439,3,3200809439,1
3200815123,3,3200815123,1
3200831107,3,3200831107,1
3200896426,1,3200896426,1
3200909614,1,3200909614,1
3200914224,4,3200914224,1
3200918405,1,3200918405,0
3200923634,2,3200923634,1
3200929768,2,3200929768,1
3200960321,6,3200960321,1
3200989471,6,3200989471,1
3201003233,1,3201003233,1
3201020681,1,3201020681,1
3201035188,4,3201035188,1
3201061352,1,3201061352,0
3201101024,6,3201101024,1
3201101404,2,3201101404,0
3201126181,2,3201126181,1
3201132802,5,3201132802,0
3201180594,2,3201180594,0
3201181693,1,3201181693,1
3201207080,3,3201207080,1
3201243330,4,3201243330,0
3201314532,3,3201314532,1
3201388775,5,3201388775,1
3201428116,1,3201428116,1
3201497807,3,3201497807,1
3201504234,3,3201504234,0
3201508462,1,3201508462,1
3201596945,4,3201596945,1
3201648954,2,3201648954,0
3201677474,1,3201677474,0
3201769355,1,3201769355,0
3201813962,1,3201813962,1
3201867345,2,3201867345,1
3201890056,1,3201890056,0
3202183787,3,3202183787,0
3202227602,2,3202227602,0
3202263196,6,3202263196,1
3202283852,3,3202283852,1
3202284010,5,3202284010,1
3202284105,3,3202284105,1
3202326066,1,3202326066,0
3202328272,2,3202328272,0
3202330170,1,3202330170,1
3202442188,1,3202442188,1
3202575014,2,3202575014,1
3202730929,5,3202730929,1
3202743034,1,3202743034,0
3202752567,1,3202752567,0
3202805293,1,3202805293,0
3202871554,3,3202871554,1
3202876885,3,3202876885,0
3202896248,2,3202896248,0
3203043702,1,3203043702,1
3203097519,4,3203097519,1
3203146305,5,3203146305,1
3203187912,1,3203187912,1
3203208714,9,3203208714,1
3203354777,3,3203354777,0
3203392047,5,3203392047,1
3203406376,3,3203406376,0
3203439114,4,3203439114,0
3203534257,1,3203534257,1
3203547623,6,3203547623,1
3203548150,7,3203548150,0
3203609225,1,3203609225,0
3203611416,1,3203611416,1
3203674177,1,3203674177,0
3203675489,1,3203675489,0
3203718569,2,3203718569,1
3203756006,1,3203756006,0
3203773571,3,3203773571,0
3203786184,6,3203786184,1
3203786849,2,3203786849,0
3203791172,1,3203791172,1
3203792018,1,3203792018,1
3203835478,3,3203835478,1
3203882746,2,3203882746,1
3203951710,3,3203951710,0
3203959889,3,3203959889,0
3204148213,2,3204148213,1
3204148886,3,3204148886,1
3204172312,2,3204172312,0
3204214012,4,3204214012,1
3204250798,3,3204250798,1
3204267369,2,3204267369,1
3204273872,4,3204273872,1
3204565892,1,3204565892,0
3204638331,3,3204638331,1
3204644354,1,3204644354,1
3204645193,1,3204645193,1
3204659612,1,3204659612,1
3204659964,1,3204659964,0
3204683844,6,3204683844,1
3204685172,1,3204685172,1
3204685682,8,3204685682,1
3204689046,1,3204689046,0
3204701804,1,3204701804,1
3204714993,6,3204714993,1
3204780096,2,3204780096,1
3204784695,4,3204784695,1
3204788124,3,3204788124,1
3204805042,3,3204805042,1
3204831069,5,3204831069,1
3204881684,1,3204881684,1
3204892029,1,3204892029,0
3204899509,5,3204899509,1
3204926528,2,3204926528,0
3205042667,1,3205042667,1
3205389818,1,3205389818,0
3205453833,2,3205453833,1
3205641594,1,3205641594,0
3205771814,6,3205771814,1
3205804047,4,3205804047,1
3205835339,1,3205835339,1
3205839196,2,3205839196,0
3205873874,7,3205873874,1
3205879151,1,3205879151,1
3205929880,3,3205929880,1
3205980960,7,3205980960,1
3206168836,1,3206168836,1
3206197492,7,3206197492,1
3206203957,1,3206203957,1
3206264749,8,3206264749,1
3206330418,2,3206330418,1
3206333392,2,3206333392,1
3206335904,1,3206335904,1
3206340161,7,3206340161,0
3206362852,3,3206362852,0
3206405036,1,3206405036,0
3206405282,2,3206405282,0
3206405566,1,3206405566,0
3206422165,2,3206422165,0
3206426027,1,3206426027,0
3206451713,1,3206451713,0
3206464379,2,3206464379,1
3206480526,1,3206480526,0
3206484205,4,3206484205,1
3206541700,3,3206541700,0
3206615192,1,3206615192,0
3206789297,3,3206789297,1
3206827602,4,3206827602,0
3206831441,5,3206831441,1
3206850025,5,3206850025,0
3206906907,1,3206906907,0
3206984257,2,3206984257,1
3207019438,1,3207019438,0
3207071991,2,3207071991,1
3207082361,1,3207082361,1
3207163792,3,3207163792,1
3207169469,3,3207169469,1
3207170410,9,3207170410,1
3207183981,11,3207183981,1
3207221136,1,3207221136,1
3207231442,2,3207231442,0
3207231488,2,3207231488,0
3207231669,3,3207231669,1
3207238334,6,3207238334,1
3207257521,1,3207257521,1
3207275560,2,3207275560,0
3207309274,1,3207309274,1
3207316127,2,3207316127,1
3207365350,3,3207365350,1
3207371743,8,3207371743,1
3207400902,1,3207400902,1
3207431492,6,3207431492,0
3207595792,7,3207595792,1
3207638926,4,3207638926,0
3207644886,1,3207644886,0
3207665528,14,3207665528,1
3207730994,1,3207730994,1
3207874593,6,3207874593,1
3207888301,1,3207888301,0
3207941907,8,3207941907,1
3207947406,2,3207947406,1
3207970070,2,3207970070,0
3208009671,2,3208009671,1
3208055841,2,3208055841,1
3208129291,2,3208129291,0
3208130662,3,3208130662,0
3208198363,2,3208198363,0
3208215869,1,3208215869,0
3208261414,6,3208261414,1
3208317450,2,3208317450,0
3208320625,4,3208320625,0
3208366231,2,3208366231,0
3208524171,6,3208524171,1
3208543088,3,3208543088,0
3208544571,3,3208544571,0
3208545473,5,3208545473,1
3208545494,11,3208545494,0
3208548860,13,3208548860,0
3208551048,9,3208551048,0
3208672912,5,3208672912,1
3208686693,2,3208686693,1
3208732840,1,3208732840,1
3208736303,4,3208736303,1
3208915386,3,3208915386,1
3208934416,2,3208934416,1
3209180187,1,3209180187,0
3209432582,1,3209432582,1
3209438016,3,3209438016,1
3209445091,11,3209445091,1
3209448267,4,3209448267,0
3209462128,3,3209462128,1
3209482702,1,3209482702,0
3209484916,2,3209484916,1
3209569709,5,3209569709,1
3209619194,2,3209619194,1
3209647114,1,3209647114,0
3209703127,1,3209703127,0
3209723205,2,3209723205,0
3209724233,2,3209724233,0
3209727238,3,3209727238,1
3209745551,6,3209745551,0
3209815681,3,3209815681,1
3209838352,3,3209838352,0
3209849017,7,3209849017,0
3209849522,4,3209849522,1
3209876264,1,3209876264,0
3209908129,23,3209908129,0
3209926289,5,3209926289,0
3209929940,7,3209929940,1
3209954297,6,3209954297,1
3209963252,1,3209963252,0
3210037675,4,3210037675,1
3210054056,6,3210054056,1
3210057575,2,3210057575,0
3210076893,4,3210076893,0
3210120746,2,3210120746,1
3210123455,4,3210123455,1
3210147166,3,3210147166,0
3210150656,1,3210150656,0
3210163059,2,3210163059,0
3210178155,4,3210178155,1
3210192218,3,3210192218,0
3210268722,6,3210268722,1
3210283861,6,3210283861,1
3210322442,2,3210322442,0
3210323907,2,3210323907,1
3210354303,2,3210354303,0
3210400633,2,3210400633,0
3210449896,1,3210449896,0
3210679359,6,3210679359,0
3210682652,2,3210682652,0
3210688776,2,3210688776,0
3210785381,8,3210785381,0
3210800471,18,3210800471,1
3210823906,3,3210823906,0
3210824774,5,3210824774,1
3210836309,1,3210836309,0
3210882594,2,3210882594,1
3210885983,9,3210885983,0
3210960716,10,3210960716,0
3210965204,2,3210965204,1
3211122981,6,3211122981,1
3211363329,1,3211363329,1
3211453517,6,3211453517,1
3211507551,3,3211507551,1
3211580457,3,3211580457,1
3211770505,2,3211770505,0
3211867491,4,3211867491,1
3211935118,2,3211935118,1
3211943706,2,3211943706,0
3211958444,1,3211958444,1
3211991608,1,3211991608,1
3212056875,1,3212056875,0
3212060344,1,3212060344,1
3212167784,2,3212167784,1
3212230718,5,3212230718,0
3212306696,1,3212306696,0
3212389407,1,3212389407,1
3212546999,1,3212546999,1
3212603149,4,3212603149,1
3212710808,4,3212710808,1
3212745068,1,3212745068,1
3212763311,4,3212763311,1
3212776826,3,3212776826,1
3212784906,3,3212784906,1
3212792099,3,3212792099,1
3212797402,3,3212797402,1
3212856580,1,3212856580,1
3212880394,4,3212880394,1
3213015867,2,3213015867,1
3213044317,5,3213044317,1
3213060128,1,3213060128,0
3213063461,2,3213063461,1
3213092067,7,3213092067,1
3213210874,1,3213210874,0
3213281518,2,3213281518,0
3213303702,1,3213303702,0
3213307439,4,3213307439,1
3213331017,1,3213331017,0
3213360758,2,3213360758,0
3213453299,1,3213453299,0
3213779460,3,3213779460,1
3213817178,3,3213817178,1
3213826108,2,3213826108,0
3213880763,1,3213880763,1
3213908225,2,3213908225,1
3214013725,6,3214013725,0
3214056294,5,3214056294,1
3214066009,5,3214066009,1
3214078227,10,3214078227,1
3214122373,2,3214122373,1
3214127213,12,3214127213,1
3214151529,6,3214151529,1
3214155987,4,3214155987,0
3214232191,11,3214232191,1
3214379713,8,3214379713,1
3214462459,2,3214462459,1
3214496315,1,3214496315,1
3214500412,7,3214500412,1
3214536211,3,3214536211,0
3214543609,4,3214543609,1
3214555104,3,3214555104,1
3214724259,2,3214724259,1
3214744987,1,3214744987,0
3214782537,9,3214782537,1
3214809904,1,3214809904,1
3214811092,10,3214811092,1
3214842792,6,3214842792,1
3214876564,15,3214876564,1
3214923038,1,3214923038,1
3214936781,6,3214936781,1
3214946598,1,3214946598,1
3214990325,1,3214990325,1
3215023759,1,3215023759,1
3215027063,6,3215027063,1
3215049221,2,3215049221,0
3215059146,2,3215059146,0
3215073469,5,3215073469,0
3215091074,2,3215091074,1
3215094387,1,3215094387,1
3215303795,1,3215303795,1
3215328044,5,3215328044,0
3215465391,1,3215465391,1
3215483455,2,3215483455,1
3215504961,3,3215504961,0
3215510373,5,3215510373,1
3215539282,3,3215539282,1
3215686491,3,3215686491,1
3215733335,3,3215733335,0
3215738276,3,3215738276,0
3215868710,6,3215868710,1
3215890866,5,3215890866,1
3215891130,1,3215891130,1
3215898746,1,3215898746,1
3216086629,6,3216086629,1
3216108781,5,3216108781,1
3216135866,5,3216135866,1
3216171285,1,3216171285,1
3216254194,3,3216254194,1
3216257115,4,3216257115,0
3216264643,5,3216264643,1
3216300635,5,3216300635,1
3216366005,4,3216366005,0
3216373575,2,3216373575,0
3216380527,5,3216380527,0
3216426710,1,3216426710,1
3216449716,5,3216449716,1
3216501010,8,3216501010,1
3216511780,1,3216511780,1
3216635521,1,3216635521,0
3216644188,7,3216644188,0
3216681123,5,3216681123,1
3216706697,2,3216706697,1
3217026130,7,3217026130,1
3217042074,6,3217042074,1
3217078231,1,3217078231,0
3217128982,7,3217128982,1
3217197476,3,3217197476,1
3217207276,3,3217207276,1
3217210730,4,3217210730,1
3217261924,3,3217261924,1
3217500478,7,3217500478,1
3217515128,2,3217515128,1
3217626217,1,3217626217,1
3217719988,4,3217719988,1
3217968239,4,3217968239,1
3218001320,18,3218001320,1
3218061623,1,3218061623,1
3218068148,1,3218068148,0
3218177877,2,3218177877,1
3218192250,7,3218192250,0
3218245359,8,3218245359,1
3218296696,1,3218296696,0
3218361480,1,3218361480,0
3218370929,6,3218370929,1
3218413840,1,3218413840,1
3218445618,1,3218445618,0
3218536077,1,3218536077,0
3218536647,1,3218536647,0
3218617983,2,3218617983,0
3218648894,1,3218648894,1
3218668999,1,3218668999,1
3218773894,4,3218773894,1
3218781186,1,3218781186,1
3218782909,6,3218782909,1
3218869116,1,3218869116,0
3218874628,1,3218874628,1
3218897775,6,3218897775,1
3218973564,4,3218973564,0
3219022194,3,3219022194,0
3219037880,2,3219037880,1
3219088212,2,3219088212,0
3219102497,2,3219102497,0
3219114950,2,3219114950,0
3219161389,6,3219161389,1
3219169922,3,3219169922,0
3219210709,2,3219210709,0
3219254404,2,3219254404,1
3219279897,4,3219279897,1
3219282636,3,3219282636,1
3219348593,3,3219348593,1
3219378763,1,3219378763,1
3219380097,1,3219380097,1
3219380134,3,3219380134,1
3219404295,5,3219404295,1
3219478531,2,3219478531,1
3219513244,1,3219513244,1
3219521968,1,3219521968,1
3219588511,5,3219588511,1
3219603517,6,3219603517,0
3219615828,1,3219615828,1
3219667345,5,3219667345,1
3219698523,1,3219698523,0
3219766312,3,3219766312,0
3219769061,9,3219769061,0
3219790544,1,3219790544,0
3219821268,1,3219821268,1
3219844115,5,3219844115,1
3219850150,1,3219850150,1
3219855040,2,3219855040,1
3219863351,2,3219863351,1
3219880512,23,3219880512,1
3219884699,12,3219884699,0
3219981823,1,3219981823,1
3220067260,5,3220067260,1
3220195624,6,3220195624,0
3220203677,1,3220203677,0
3220255585,3,3220255585,1
3220255675,5,3220255675,1
3220255779,3,3220255779,1
3220342988,2,3220342988,0
3220346925,4,3220346925,1
3220383872,5,3220383872,0
3220416353,5,3220416353,0
3220549111,1,3220549111,0
3220550394,6,3220550394,0
3220657817,3,3220657817,0
3220722669,1,3220722669,1
3220764950,3,3220764950,0
3220799500,3,3220799500,1
3220833917,5,3220833917,1
3220834334,5,3220834334,1
3220834453,5,3220834453,1
3220841975,5,3220841975,1
3220842057,5,3220842057,1
3220842155,5,3220842155,1
3220842241,6,3220842241,1
3220842362,6,3220842362,1
3220842482,6,3220842482,1
3220842579,8,3220842579,1
3220842679,6,3220842679,1
3220842768,8,3220842768,1
3220847359,5,3220847359,1
3220848104,6,3220848104,1
3220848526,7,3220848526,1
3220849129,6,3220849129,1
3220850207,6,3220850207,1
3220982656,3,3220982656,0
3221059598,2,3221059598,0
3221072168,5,3221072168,1
3221112155,5,3221112155,1
3221235980,3,3221235980,0
3221310002,1,3221310002,0
3221365376,4,3221365376,1
3221372841,2,3221372841,1
3221411520,2,3221411520,0
3221420026,2,3221420026,0
3221440567,3,3221440567,1
3221471968,2,3221471968,1
3221517081,4,3221517081,1
3221539291,1,3221539291,0
3221541004,6,3221541004,1
3221613034,2,3221613034,1
3221673153,3,3221673153,1
3221696975,9,3221696975,1
3221791587,2,3221791587,1
3221803659,1,3221803659,1
3221817196,8,3221817196,1
3221817850,7,3221817850,1
3221900086,3,3221900086,0
3221925890,4,3221925890,1
3221926992,4,3221926992,1
3221937633,4,3221937633,1
3221971929,6,3221971929,1
3221977522,2,3221977522,0
3221979398,1,3221979398,1
3222017344,3,3222017344,0
3222101465,6,3222101465,1
3222136858,4,3222136858,1
3222139828,4,3222139828,1
3222147217,2,3222147217,1
3222177133,5,3222177133,0
3222212117,18,3222212117,0
3222235753,5,3222235753,1
3222253029,2,3222253029,0
3222280386,2,3222280386,1
3222291363,1,3222291363,0
3222328481,5,3222328481,1
3222356037,5,3222356037,1
3222377513,5,3222377513,1
3222379511,2,3222379511,1
3222396654,2,3222396654,1
3222405821,9,3222405821,0
3222441952,1,3222441952,0
3222461022,1,3222461022,0
3222480219,6,3222480219,1
3222487070,4,3222487070,0
3222537930,1,3222537930,0
3222564329,1,3222564329,1
3222565138,3,3222565138,1
3222599276,1,3222599276,1
3222603070,2,3222603070,0
3222606436,6,3222606436,1
3222639652,3,3222639652,1
3222715857,3,3222715857,0
3222755095,1,3222755095,1
3222821687,3,3222821687,1
3222833952,3,3222833952,1
3222844829,3,3222844829,1
3222884032,5,3222884032,1
3222885896,3,3222885896,1
3222921590,2,3222921590,0
3222970014,1,3222970014,1
3222971523,4,3222971523,1
3223056401,30,3223056401,1
3223072540,2,3223072540,0
3223208518,1,3223208518,1
3223251637,6,3223251637,0
3223268644,1,3223268644,1
3223289542,5,3223289542,1
3223296699,4,3223296699,0
3223312159,1,3223312159,1
3223325863,1,3223325863,1
3223342785,3,3223342785,1
3223349599,2,3223349599,0
3223383120,1,3223383120,1
3223451920,1,3223451920,1
3223501908,2,3223501908,0
3223502003,1,3223502003,1
3223522886,2,3223522886,0
3223586211,7,3223586211,0
3223596335,1,3223596335,1
3223608568,9,3223608568,0
3223609660,1,3223609660,0
3223618488,15,3223618488,0
3223618559,15,3223618559,0
3223643354,7,3223643354,1
3223703470,1,3223703470,1
3223746466,3,3223746466,1
3223799281,7,3223799281,1
3223804257,2,3223804257,1
3223921049,3,3223921049,1
3223921326,1,3223921326,0
3223924413,2,3223924413,1
3223924772,1,3223924772,0
3224004468,1,3224004468,1
3224085262,1,3224085262,1
3224129212,1,3224129212,1
3224283647,1,3224283647,0
3224382275,5,3224382275,1
3224515512,5,3224515512,1
3224532813,1,3224532813,1
3224541500,1,3224541500,1
3224542009,1,3224542009,1
3224573846,2,3224573846,1
3224616004,5,3224616004,1
3224637642,1,3224637642,1
3224656137,2,3224656137,1
3224697505,6,3224697505,1
3224713270,3,3224713270,0
3224728964,1,3224728964,1
3224735740,6,3224735740,1
3224751679,3,3224751679,1
3224752188,3,3224752188,0
3224778804,1,3224778804,1
3224833213,2,3224833213,1
3224873352,2,3224873352,0
3224971113,2,3224971113,1
3225035054,5,3225035054,0
3225037054,4,3225037054,1
3225060615,5,3225060615,0
3225087415,18,3225087415,1
3225103857,5,3225103857,0
3225125227,1,3225125227,1
3225126876,3,3225126876,1
3225131675,6,3225131675,0
3225134841,4,3225134841,0
3225135545,3,3225135545,0
3225142813,5,3225142813,1
3225168727,12,3225168727,1
3225182056,1,3225182056,1
3225220047,5,3225220047,1
3225238655,1,3225238655,1
3225248831,8,3225248831,1
3225256791,1,3225256791,0
3225261494,1,3225261494,1
3225270583,1,3225270583,1
3225283010,1,3225283010,1
3225283637,1,3225283637,1
3225310809,2,3225310809,0
3225317307,1,3225317307,0
3225317702,1,3225317702,0
3225326084,1,3225326084,1
3225472958,1,3225472958,1
3225483992,4,3225483992,1
3225486077,1,3225486077,1
3225511586,1,3225511586,1
3225540340,1,3225540340,1
3225556069,1,3225556069,0
3225557720,1,3225557720,1
3225560842,3,3225560842,1
3225609696,1,3225609696,0
3225613836,3,3225613836,1
3225638345,4,3225638345,1
3225650621,3,3225650621,1
3225662609,6,3225662609,1
3225713689,12,3225713689,0
3225723629,1,3225723629,1
3225725945,7,3225725945,1
3225857759,1,3225857759,1
3225912771,2,3225912771,0
3225967102,2,3225967102,0
3225984823,5,3225984823,1
3225993657,1,3225993657,0
3225994185,2,3225994185,0
3226005840,2,3226005840,1
3226025881,2,3226025881,1
3226029157,2,3226029157,1
3226056235,3,3226056235,1
3226064056,1,3226064056,1
3226090815,1,3226090815,1
3226091042,9,3226091042,1
3226112307,1,3226112307,1
3226153741,1,3226153741,0
3226154778,10,3226154778,1
3226167079,1,3226167079,0
3226175596,2,3226175596,0
3226178357,1,3226178357,1
3226188839,1,3226188839,1
3226192286,1,3226192286,1
3226217517,1,3226217517,0
3226257632,1,3226257632,0
3226265972,13,3226265972,1
3226305866,3,3226305866,1
3226376913,1,3226376913,1
3226401427,2,3226401427,0
3226408097,1,3226408097,1
3226475067,1,3226475067,0
3226500749,2,3226500749,1
3226519927,13,3226519927,0
3226521844,1,3226521844,0
3226522393,5,3226522393,1
3226534612,2,3226534612,0
3226556821,3,3226556821,1
3226558726,1,3226558726,1
3226570997,1,3226570997,1
3226576456,1,3226576456,0
3226585719,1,3226585719,1
3226586763,1,3226586763,1
3226595415,1,3226595415,1
3226644014,1,3226644014,0
3226645641,29,3226645641,1
3226665537,3,3226665537,1
3226723501,1,3226723501,1
3226732938,2,3226732938,1
3226763449,4,3226763449,0
3226800357,1,3226800357,1
3226970735,6,3226970735,1
3227012349,2,3227012349,1
3227125767,2,3227125767,1
3227146331,4,3227146331,0
3227205708,2,3227205708,1
3227275032,3,3227275032,0
3227336122,1,3227336122,1
3227338842,7,3227338842,1
3227381137,2,3227381137,0
3227497381,5,3227497381,1
3227586993,3,3227586993,1
3227588664,1,3227588664,1
3227633928,1,3227633928,0
3227679772,6,3227679772,1
3227719579,1,3227719579,0
3227789654,1,3227789654,1
